ID,Case,Task,weather1,weather2,weather3,access1,access2,access3,wait1,wait2,wait3,ivvt1,ivvt2,ivvt3,fare1,fare2,fare3,A,A.bus,A.cyclingPMD,A.saav,N,N.bus,N.cyclingPMD,otherFactors.weather,otherFactors.accessTime,otherFactors.waitingTime,otherFactors.inVehTime,otherFactors.fare,Realistic,Understandable,Age,Gender,HouseholdType,HouseholdSize,Residential,Income,Cars,Concession
758,95,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,1,1,4,1,5,2,16,5,0,1
759,95,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,1,1,4,1,5,2,16,5,0,1
760,95,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,1,1,4,1,5,2,16,5,0,1
761,96,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,0,0,0,1,1,1,3,1,6,4,2,1,1,1
762,96,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,0,0,0,1,1,1,3,1,6,4,2,1,1,1
763,96,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,0,0,0,1,1,1,3,1,6,4,2,1,1,1
764,96,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,1,0,0,0,1,1,1,3,1,6,4,2,1,1,1
765,96,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,1,1,3,1,6,4,2,1,1,1
766,96,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,1,1,3,1,6,4,2,1,1,1
767,96,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,1,1,3,1,6,4,2,1,1,1
768,96,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,1,1,3,1,6,4,2,1,1,1
769,97,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,1,0,0,1,1,1,3,1,8,2,20,1,0,1
770,97,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,1,0,0,1,1,1,3,1,8,2,20,1,0,1
771,97,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,1,0,0,1,1,1,3,1,8,2,20,1,0,1
772,97,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,1,0,0,1,1,1,3,1,8,2,20,1,0,1
773,97,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,1,0,0,1,1,1,3,1,8,2,20,1,0,1
774,97,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,1,0,0,1,1,1,3,1,8,2,20,1,0,1
775,97,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,1,0,0,1,1,1,3,1,8,2,20,1,0,1
776,97,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,1,1,0,0,1,1,1,3,1,8,2,20,1,0,1
777,98,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,0,0,0,1,0,1,3,0,4,4,14,3,1,1
778,98,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,0,0,0,1,0,1,3,0,4,4,14,3,1,1
779,98,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,0,0,0,1,0,1,3,0,4,4,14,3,1,1
780,98,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,0,0,0,1,0,1,3,0,4,4,14,3,1,1
781,98,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,1,0,0,0,1,0,1,3,0,4,4,14,3,1,1
782,98,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,0,1,3,0,4,4,14,3,1,1
783,98,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,0,1,3,0,4,4,14,3,1,1
784,98,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,0,1,3,0,4,4,14,3,1,1
785,99,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,0,0,0,1,1,1,3,1,6,4,19,5,0,4
786,99,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,0,0,0,1,1,1,3,1,6,4,19,5,0,4
787,99,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,0,0,0,1,1,1,3,1,6,4,19,5,0,4
788,99,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,0,0,0,1,1,1,3,1,6,4,19,5,0,4
789,99,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,1,0,0,0,1,1,1,3,1,6,4,19,5,0,4
790,99,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,1,0,0,0,1,1,1,3,1,6,4,19,5,0,4
791,99,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,1,0,0,0,1,1,1,3,1,6,4,19,5,0,4
792,99,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,1,0,0,0,1,1,1,3,1,6,4,19,5,0,4
793,100,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,1,0,0,0,1,0,0,3,0,8,4,13,1,1,1
794,100,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,1,0,0,0,1,0,0,3,0,8,4,13,1,1,1
795,100,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,1,0,0,0,1,0,0,3,0,8,4,13,1,1,1
796,100,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,1,0,0,0,1,0,0,3,0,8,4,13,1,1,1
797,100,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,0,0,3,0,8,4,13,1,1,1
798,100,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,0,0,3,0,8,4,13,1,1,1
799,100,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,0,0,3,0,8,4,13,1,1,1
800,100,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,1,0,0,0,1,0,0,3,0,8,4,13,1,1,1
801,101,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,1,0,0,0,0,1,1,6,1,5,4,21,3,1,3
802,101,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,1,0,0,0,0,1,1,6,1,5,4,21,3,1,3
803,101,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,1,0,0,0,0,1,1,6,1,5,4,21,3,1,3
804,101,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,1,0,0,0,0,1,1,6,1,5,4,21,3,1,3
805,101,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,1,0,0,0,0,1,1,6,1,5,4,21,3,1,3
806,101,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,1,0,0,0,0,1,1,6,1,5,4,21,3,1,3
807,101,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,1,0,0,0,0,1,1,6,1,5,4,21,3,1,3
808,101,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,1,0,0,0,0,1,1,6,1,5,4,21,3,1,3
809,102,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,0,0,0,0,0,0,0,5,1,4,3,6,4,1,1
810,102,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,0,0,0,0,0,0,0,5,1,4,3,6,4,1,1
811,102,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,0,0,0,0,0,0,0,5,1,4,3,6,4,1,1
812,102,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,0,0,0,0,0,0,0,5,1,4,3,6,4,1,1
813,102,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,0,0,0,0,0,0,0,5,1,4,3,6,4,1,1
814,102,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,0,0,0,0,0,0,0,5,1,4,3,6,4,1,1
815,102,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,0,0,0,0,0,0,0,5,1,4,3,6,4,1,1
816,102,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,0,0,0,0,0,0,0,5,1,4,3,6,4,1,1
817,103,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,0,1,0,0,1,1,1,4,0,8,2,5,3,1,1
818,103,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,0,1,0,0,1,1,1,4,0,8,2,5,3,1,1
819,103,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,0,1,0,0,1,1,1,4,0,8,2,5,3,1,1
820,103,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,0,1,0,0,1,1,1,4,0,8,2,5,3,1,1
821,103,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,0,1,0,0,1,1,1,4,0,8,2,5,3,1,1
822,103,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,0,1,0,0,1,1,1,4,0,8,2,5,3,1,1
823,103,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,0,1,0,0,1,1,1,4,0,8,2,5,3,1,1
824,103,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,0,1,0,0,1,1,1,4,0,8,2,5,3,1,1
825,104,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,1,0,0,0,0,0,1,6,0,3,1,16,5,1,1
826,104,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,1,0,0,0,0,0,1,6,0,3,1,16,5,1,1
827,104,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,1,0,0,0,0,0,1,6,0,3,1,16,5,1,1
828,104,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,1,0,0,0,0,0,1,6,0,3,1,16,5,1,1
829,104,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,0,0,0,0,1,6,0,3,1,16,5,1,1
830,104,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,0,0,0,0,1,6,0,3,1,16,5,1,1
831,104,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,0,0,1,6,0,3,1,16,5,1,1
832,104,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,0,0,1,6,0,3,1,16,5,1,1
833,105,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,1,1,6,1,6,4,20,5,1,1
834,105,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,1,1,6,1,6,4,20,5,1,1
835,105,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,1,1,6,1,6,4,20,5,1,1
836,105,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,1,1,6,1,6,4,20,5,1,1
837,105,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,1,1,6,1,6,4,20,5,1,1
838,105,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,1,1,6,1,6,4,20,5,1,1
839,105,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,1,1,6,1,6,4,20,5,1,1
840,105,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,1,1,6,1,6,4,20,5,1,1
841,106,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,0,0,0,1,1,1,4,0,6,2,14,4,0,1
842,106,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,0,0,0,1,1,1,4,0,6,2,14,4,0,1
843,106,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,0,0,0,1,1,1,4,0,6,2,14,4,0,1
844,106,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,0,0,0,1,1,1,4,0,6,2,14,4,0,1
845,106,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,1,1,4,0,6,2,14,4,0,1
846,106,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,1,1,4,0,6,2,14,4,0,1
847,106,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,1,1,4,0,6,2,14,4,0,1
848,106,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,0,0,1,1,1,4,0,6,2,14,4,0,1
849,107,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,1,0,0,1,0,0,5,1,2,3,22,3,1,2
850,107,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,1,0,0,1,0,0,5,1,2,3,22,3,1,2
851,107,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,1,0,0,1,0,0,5,1,2,3,22,3,1,2
852,107,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,1,0,0,1,0,0,5,1,2,3,22,3,1,2
853,107,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,1,0,0,1,0,0,5,1,2,3,22,3,1,2
854,107,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,1,0,0,1,0,0,5,1,2,3,22,3,1,2
855,107,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,1,0,0,1,0,0,5,1,2,3,22,3,1,2
856,107,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,1,0,0,1,0,0,5,1,2,3,22,3,1,2
857,108,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,0,1,1,1,0,1,1,6,0,6,4,7,4,1,2
858,108,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,0,1,1,1,0,1,1,6,0,6,4,7,4,1,2
859,108,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,0,1,1,1,0,1,1,6,0,6,4,7,4,1,2
860,108,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,0,1,1,1,0,1,1,6,0,6,4,7,4,1,2
861,108,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,0,1,1,1,0,1,1,6,0,6,4,7,4,1,2
862,108,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,0,1,1,1,0,1,1,6,0,6,4,7,4,1,2
863,108,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,0,1,1,1,0,1,1,6,0,6,4,7,4,1,2
864,108,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,0,1,1,1,0,1,1,6,0,6,4,7,4,1,2
865,109,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,0,1,6,0,5,4,13,4,1,1
866,109,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,0,1,6,0,5,4,13,4,1,1
867,109,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,0,1,6,0,5,4,13,4,1,1
868,109,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,0,1,6,0,5,4,13,4,1,1
869,109,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,0,1,6,0,5,4,13,4,1,1
870,109,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,0,1,6,0,5,4,13,4,1,1
871,109,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,0,1,6,0,5,4,13,4,1,1
872,109,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,0,0,0,0,1,0,1,6,0,5,4,13,4,1,1
873,110,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,0,0,0,0,1,1,1,4,1,4,4,8,5,0,1
874,110,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,0,0,0,0,1,1,1,4,1,4,4,8,5,0,1
875,110,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,0,0,0,0,1,1,1,4,1,4,4,8,5,0,1
876,110,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,0,0,0,0,1,1,1,4,1,4,4,8,5,0,1
877,110,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,0,0,0,0,1,1,1,4,1,4,4,8,5,0,1
878,110,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,0,0,0,0,1,1,1,4,1,4,4,8,5,0,1
879,110,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,0,0,0,0,1,1,1,4,1,4,4,8,5,0,1
880,110,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,0,0,0,0,1,1,1,4,1,4,4,8,5,0,1
881,111,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,1,1,1,0,0,0,6,1,4,3,10,5,1,1
882,111,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,1,1,1,0,0,0,6,1,4,3,10,5,1,1
883,111,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,1,1,1,0,0,0,6,1,4,3,10,5,1,1
884,111,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,1,1,1,1,0,0,0,6,1,4,3,10,5,1,1
885,111,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,1,1,1,0,0,0,6,1,4,3,10,5,1,1
886,111,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.cyclingPMD,0,1,0,N.cyclingPMD,0,1,1,1,1,1,0,0,0,6,1,4,3,10,5,1,1
887,111,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,1,1,1,0,0,0,6,1,4,3,10,5,1,1
888,111,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.cyclingPMD,0,1,0,N.bus,1,0,1,1,1,1,0,0,0,6,1,4,3,10,5,1,1
889,112,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,1,0,1,0,0,1,1,4,1,6,2,9,5,0,4
890,112,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.bus,1,0,0,N.bus,1,0,1,0,1,0,0,1,1,4,1,6,2,9,5,0,4
891,112,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,1,0,0,1,1,4,1,6,2,9,5,0,4
892,112,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.bus,1,0,0,N.bus,1,0,1,0,1,0,0,1,1,4,1,6,2,9,5,0,4
893,112,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,1,0,0,1,1,4,1,6,2,9,5,0,4
894,112,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,1,0,0,1,1,4,1,6,2,9,5,0,4
895,112,7,1,1,1,5,3,0,7.5,0,5,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,1,0,0,1,1,4,1,6,2,9,5,0,4
896,112,8,1,1,1,5,3,0,7.5,0,3,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,1,0,0,1,1,4,1,6,2,9,5,0,4
897,113,1,0,0,0,5,3,0,7.5,0,5,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,1,0,1,1,1,5,1,5,4,4,NA,0,1
898,113,2,0,0,0,5,3,0,7.5,0,3,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.cyclingPMD,0,1,1,0,1,0,1,1,1,5,1,5,4,4,NA,0,1
899,113,3,0,0,0,5,3,0,7.5,0,3,8,13,5,1.35,0.5,4,A.saav,0,0,1,N.cyclingPMD,0,1,1,0,1,0,1,1,1,5,1,5,4,4,NA,0,1
900,113,4,0,0,0,5,3,0,7.5,0,5,8,13,3,1.35,0.5,4,A.saav,0,0,1,N.bus,1,0,1,0,1,0,1,1,1,5,1,5,4,4,NA,0,1
901,113,5,1,1,1,5,3,0,7.5,0,5,8,13,3,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,1,0,1,1,1,5,1,5,4,4,NA,0,1
902,113,6,1,1,1,5,3,0,7.5,0,3,8,13,5,1.35,0.5,6,A.saav,0,0,1,N.bus,1,0,1,0,1,0,1,1,1,5,1,5,4,4,NA,0,1
